timestamp,baseline,noise,event_cost,signal
2018-04-30 15:00:00,175.6036952345708,7.103856192261792,1678.7190684491875,1861.4266198760201
2018-04-30 15:30:00,172.0297602634594,-9.661290588158629,3625.8325440831622,3788.2010137584634
2018-04-30 16:00:00,167.1121593216773,-9.181337912369402,7724.004252299391,7881.935073708699
2018-04-30 16:30:00,160.935033924755,-0.7026542879989488,2173.057532330911,2333.2899119676667
2018-04-30 17:00:00,153.60407640085654,-2.61526567121929,4193.89584441541,4344.884655145047
2018-04-30 17:30:00,145.2447214657413,-6.27395474007743,5080.58697362777,5219.557740353434
2018-04-30 18:00:00,136.0,0.4769913985075164,2241.8406447453076,2378.317636143815
2018-04-30 18:30:00,126.02809175103265,3.343423596251942,0.0,129.3715153472846
2018-04-30 19:00:00,115.4996188337143,-2.499553070496374,0.0,113.00006576321792
2018-04-30 19:30:00,104.59472633870443,3.3483485428599047,604.4153229426962,712.3583978242605
2018-04-30 20:00:00,93.50000000000003,0.6547292563810275,0.0,94.15472925638106
2018-04-30 20:30:00,82.40527366129561,2.2290666489700404,0.0,84.63434031026566
2018-04-30 21:00:00,71.50038116628575,-2.4019698176281263,0.0,69.09841134865762
2018-04-30 21:30:00,60.97190824896739,-0.18278212642416997,0.0,60.789126122543216
2018-04-30 22:00:00,51.00000000000003,-1.2956251791101443,0.0,49.70437482088988
2018-04-30 22:30:00,41.75527853425875,-2.2938766202635597,0.0,39.46140191399519
2018-04-30 23:00:00,33.3959235991435,-1.3374683023690932,0.0,32.058455296774405
2018-04-30 23:30:00,26.06496607524504,-0.8674445119727695,10736.291749351745,10761.489270915017
2018-05-01 00:00:00,19.887840678322718,-0.7173304361475115,21183.47187511719,21202.642385359366
2018-05-01 00:30:00,14.970239736540625,-0.1067988908409714,0.0,14.863440845699653
2018-05-01 01:00:00,11.396304765429202,0.11417075655998536,0.0,11.510475521989187
2018-05-01 01:30:00,9.227186783226125,0.4534628778976475,0.0,9.680649661123773
2018-05-01 02:00:00,8.500000000000007,-0.41831749367705023,0.0,8.081682506322958
2018-05-01 02:30:00,9.227186783226125,-0.30071467166993465,0.0,8.92647211155619
2018-05-01 03:00:00,11.396304765429202,-0.11235553303048819,0.0,11.283949232398713
2018-05-01 03:30:00,14.970239736540634,0.10557448496651632,0.0,15.07581422150715
2018-05-01 04:00:00,19.88784067832273,0.9670492379020801,0.0,20.85488991622481
2018-05-01 04:30:00,26.064966075245017,1.3776948966940656,0.0,27.442660971939084
2018-05-01 05:00:00,33.39592359914347,-1.7225329189305674,0.0,31.673390680212904
2018-05-01 05:30:00,41.75527853425875,1.0466560428627427,599.2112704126619,642.0132049897834
2018-05-01 06:00:00,51.00000000000001,-0.26758839158478626,0.0,50.73241160841522
2018-05-01 06:30:00,60.971908248967374,-3.254588890420767,0.0,57.717319358546604
2018-05-01 07:00:00,71.50038116628575,3.5156789188683573,1024.3533985192819,1099.369458604436
2018-05-01 07:30:00,82.40527366129562,0.46551280976335363,23984.439194233448,24067.309980704504
2018-05-01 08:00:00,93.50000000000001,5.166780918886149,3140.123345467728,3238.7901263866142
2018-05-01 08:30:00,104.59472633870439,-1.0005488104991505,1192.7994125604043,1296.3935900886097
2018-05-01 09:00:00,115.49961883371427,-6.127694848179966,433.71829293104236,543.0902169165767
2018-05-01 09:30:00,126.02809175103265,-6.670104308671855,1095.517152778532,1214.8751402208927
2018-05-01 10:00:00,136.0,4.189693707315996,1057.06052255465,1197.2502162619662
2018-05-01 10:30:00,145.24472146574126,3.7663663960711036,2405.126338818524,2554.1374266803364
2018-05-01 11:00:00,153.60407640085654,-4.037165238948414,3297.991651336855,3447.558562498763
2018-05-01 11:30:00,160.935033924755,-8.386400625149761,3019.295001577144,3171.843634876749
2018-05-01 12:00:00,167.1121593216773,-7.7248156559445285,1740.5019264979574,1899.8892701636903
2018-05-01 12:30:00,172.02976026345937,-9.52564050967583,2440.1767903617647,2602.680910115548
2018-05-01 13:00:00,175.6036952345708,-9.252672336601012,5564.7584884297585,5731.109511327729
2018-05-01 13:30:00,177.7728132167739,-6.665045047413121,2726.3594698291395,2897.4672379985004
2018-05-01 14:00:00,178.5,1.220881625290032,2974.7675845057897,3154.48846613108
2018-05-01 14:30:00,177.7728132167739,7.496765471507865,2754.2482324060034,2939.517811094285
2018-05-01 15:00:00,175.6036952345708,-9.409552180757307,4444.491249631451,4610.685392685265
2018-05-01 15:30:00,172.0297602634594,2.8549985480031,2262.279263958318,2437.164022769781
2018-05-01 16:00:00,167.1121593216773,1.5120035806570191,2090.769450029855,2259.393612932189
2018-05-01 16:30:00,160.935033924755,-0.38587878882155074,1653.9234926595316,1814.472647795465
2018-05-01 17:00:00,153.60407640085654,-6.800839595301083,2064.7971758391413,2211.600412644697
2018-05-01 17:30:00,145.2447214657413,-1.3064404794522804,7554.725619265017,7698.663900251306
2018-05-01 18:00:00,136.0,-7.199567801759463,691.6362712752807,820.4367034735212
2018-05-01 18:30:00,126.02809175103265,-3.0004828811273727,0.0,123.02760886990528
2018-05-01 19:00:00,115.4996188337143,6.5023771928219976,0.0,122.00199602653629
2018-05-01 19:30:00,104.59472633870443,-3.5369295595497157,100.99035131063704,202.04814808979177
2018-05-01 20:00:00,93.50000000000003,0.48495800496222913,0.0,93.98495800496225
2018-05-01 20:30:00,82.40527366129561,-0.9171366163756075,0.0,81.48813704492001
2018-05-01 21:00:00,71.50038116628575,0.8438090211878375,0.0,72.34419018747359
2018-05-01 21:30:00,60.97190824896739,-2.1176923690666456,0.0,58.85421587990074
2018-05-01 22:00:00,51.00000000000003,-0.410660001495822,0.0,50.58933999850421
2018-05-01 22:30:00,41.75527853425875,-1.45578474453318,198.83601172841088,239.13550551813645
2018-05-01 23:00:00,33.3959235991435,-0.467977573231497,0.0,32.92794602591201
2018-05-01 23:30:00,26.06496607524504,-1.3613392508199174,1378.4561730632718,1403.159799887697
2018-05-02 00:00:00,19.887840678322718,-0.9925166535745821,2637.0850299002223,2655.9803539249706
